pitcher,season,date,team,opp,asof_k_pct,l5_k_pct,asof_bb_pct,l5_bb_pct,asof_k_bb_pct,l5_k_bb_pct,asof_csw,l5_csw,asof_whiff,l5_whiff,asof_velo,l5_velo,asof_spin,l5_spin,asof_gb_pct,l5_gb_pct,asof_fb_pct,l5_fb_pct,asof_barrel_pct,l5_barrel_pct,asof_hardhit_pct,l5_hardhit_pct,asof_xwobacon,l5_xwobacon,asof_fip,l5_fip,asof_xfip,l5_xfip,asof_ra9,l5_ra9,delta_velo,delta_spin,delta_csw,delta_k_bb_pct,fwd30_k_bb_pct,fwd30_xfip,fwd30_ra9,fwd30_fip,fwd30_ip,fwd1_k_bb_pct,fwd1_xfip,fwd1_ra9,fwd1_end
608337,2025,2025-07-04,BOS,WSH,20.565,22.727,7.258,7.273,13.306,15.455,26.772,27.791,18.931,22.843,93.413,93.817,2219.894,2236.041,38.983,32.468,35.593,40.26,7.91,6.494,45.198,48.052,0.414,0.405,4.071,3.594,3.901,3.873,4.682,4.443,0.404,16.147,1.018,2.148,14.407,4.105,3.14,4.844,28.7,28.571,1.971,0.0,2025-07-09
608337,2025,2025-07-09,BOS,COL,20.939,24.8,7.581,8.0,13.357,16.8,27.066,29.424,19.085,23.504,93.496,93.903,2226.841,2249.988,37.755,33.333,35.204,39.286,7.143,4.762,43.878,40.476,0.406,0.371,3.881,2.914,3.868,3.636,4.27,1.948,0.407,23.147,2.358,3.443,11.34,4.593,3.857,5.757,23.3,16.667,4.778,5.062,2025-07-18
608337,2025,2025-07-18,BOS,CHC,21.477,26.829,7.047,5.691,14.43,21.138,27.598,30.208,20.29,24.576,93.572,93.932,2230.634,2251.797,38.095,32.927,34.762,40.244,7.619,6.098,44.286,40.244,0.412,0.381,3.652,2.5,3.725,3.237,3.948,1.705,0.36,21.163,2.61,6.709,4.8,4.87,3.724,5.755,29.0,5.263,5.093,11.25,2025-07-23
608337,2025,2025-07-23,BOS,PHI,21.739,23.016,7.143,6.349,14.596,16.667,27.514,28.131,20.496,21.862,93.56,93.745,2234.266,2254.341,36.889,29.885,36.889,43.678,9.333,11.494,44.0,37.931,0.421,0.413,3.705,3.261,3.798,3.836,4.026,2.613,0.186,20.075,0.617,2.07,4.688,4.897,2.73,4.448,29.7,11.538,3.928,1.5,2025-07-29
608337,2025,2025-07-29,BOS,MIN,21.114,21.311,7.038,5.738,14.076,15.574,27.462,28.043,20.879,23.045,93.577,93.845,2235.585,2270.394,37.344,32.184,36.929,41.379,10.373,12.644,44.813,39.08,0.438,0.442,4.312,4.259,3.863,3.878,4.388,3.068,0.268,34.809,0.582,1.498,7.634,4.453,2.274,4.079,31.7,10.714,4.718,1.125,2025-08-03
608337,2025,2025-08-03,BOS,HOU,20.981,21.849,7.084,6.723,13.896,15.126,27.266,28.289,21.137,25.316,93.535,93.784,2233.965,2262.792,36.68,31.707,36.68,39.024,10.039,14.634,42.471,36.585,0.427,0.456,4.181,4.406,3.868,3.8,4.186,3.176,0.249,28.827,1.023,1.23,6.25,4.476,2.455,3.986,29.3,-20.0,8.451,7.714,2025-08-09
608337,2025,2025-08-09,BOS,SD,20.506,19.492,6.835,5.085,13.671,14.407,26.928,26.608,20.704,24.153,93.486,93.464,2234.432,2252.031,37.234,36.047,37.943,44.186,9.574,15.116,40.78,33.721,0.412,0.425,4.174,4.844,3.94,4.105,3.926,3.14,-0.022,17.599,-0.321,0.736,9.449,4.09,2.427,3.167,29.7,14.815,3.175,1.421,2025-08-15
608337,2025,2025-08-15,BOS,MIA,19.524,14.754,7.857,9.836,11.667,4.918,26.779,24.726,20.49,20.982,93.436,93.074,2233.453,2240.967,37.333,35.556,37.667,44.444,9.667,14.444,40.667,32.222,0.409,0.403,4.418,6.35,4.153,5.236,4.105,4.5,-0.362,7.514,-2.053,-6.749,10.569,4.107,2.826,3.553,28.7,4.545,5.236,3.857,2025-08-21
608337,2025,2025-08-21,BOS,NYY,19.463,13.6,7.606,8.8,11.857,4.8,26.8,24.834,20.51,20.548,93.427,93.057,2235.039,2237.189,37.383,38.542,36.76,36.458,9.969,11.458,41.745,36.458,0.408,0.376,4.271,5.755,4.094,4.87,3.943,3.724,-0.37,2.15,-1.967,-7.057,9.677,4.207,2.541,3.241,28.3,24.138,2.409,0.0,2025-08-26
608337,2025,2025-08-26,BOS,BAL,19.403,14.844,7.889,10.156,11.514,4.688,27.08,26.069,20.418,19.111,93.406,92.946,2236.943,2240.601,37.5,37.895,36.905,36.842,9.821,8.421,40.774,30.526,0.406,0.325,4.349,4.448,4.143,4.897,3.939,2.73,-0.46,3.658,-1.011,-6.826,3.39,5.265,3.197,4.008,25.3,4.0,4.949,1.588,2025-08-31
608337,2025,2025-08-31,BOS,PIT,19.88,16.794,7.631,9.16,12.249,7.634,27.282,27.328,20.527,18.667,93.433,93.143,2238.175,2250.111,38.483,43.299,36.236,35.052,9.551,8.247,39.888,32.99,0.399,0.325,4.154,4.079,4.025,4.453,3.671,2.274,-0.29,11.936,0.046,-4.615,3.226,5.356,3.661,4.117,19.7,-4.167,5.894,7.2,2025-09-06
608337,2025,2025-09-06,BOS,AZ,20.076,18.75,8.222,12.5,11.855,6.25,27.172,27.926,21.069,22.326,93.402,93.131,2238.102,2249.857,38.919,44.318,36.216,30.682,9.459,9.091,40.0,37.5,0.397,0.348,4.13,3.986,4.068,4.476,3.576,2.455,-0.271,11.755,0.754,-5.605,5.797,5.173,2.455,4.123,14.7,21.739,3.094,3.375,2025-09-12
608337,2025,2025-09-12,BOS,NYY,19.561,19.685,8.41,10.236,11.152,9.449,26.954,27.536,20.787,21.86,93.374,93.161,2234.27,2237.092,39.589,47.191,35.99,30.337,9.254,7.865,40.617,40.449,0.395,0.349,4.129,3.167,4.139,4.09,3.717,2.427,-0.213,2.822,0.582,-1.703,,,,,,0.0,5.979,2.077,2025-09-17
608337,2025,2025-09-17,BOS,ATH,19.825,21.138,8.246,10.569,11.579,10.569,27.244,28.776,21.159,23.697,93.345,93.031,2233.202,2226.133,39.604,48.193,36.139,33.735,9.406,7.229,41.089,38.554,0.4,0.37,4.117,3.553,4.097,4.107,3.703,2.826,-0.314,-7.069,1.532,-1.01,,,,,,-4.348,6.692,1.8,2025-09-23
608337,2025,2025-09-23,BOS,TOR,19.899,21.774,8.769,12.097,11.13,9.677,27.177,27.536,21.023,23.474,93.312,92.931,2232.717,2215.599,39.568,48.148,36.211,33.333,9.353,7.407,41.247,43.21,0.398,0.368,4.122,3.241,4.156,4.207,3.652,2.541,-0.381,-17.118,0.359,-1.452,,,,,,,,,
702070,2025,2025-05-28,KC,CIN,19.718,19.718,8.451,8.451,11.268,11.268,30.579,30.579,23.478,23.478,89.607,89.607,2391.218,2391.218,41.176,41.176,45.098,45.098,5.882,5.882,39.216,39.216,0.305,0.305,3.928,3.928,4.361,4.361,0.931,0.931,0.0,0.0,0.0,0.0,11.215,4.185,3.857,4.581,25.7,4.762,4.595,0.0,2025-06-05
702070,2025,2025-06-05,KC,STL,16.327,16.327,8.163,8.163,8.163,8.163,29.042,29.042,22.013,22.013,89.59,89.59,2390.221,2390.221,40.541,40.541,43.243,43.243,4.054,4.054,37.838,37.838,0.309,0.309,3.801,3.801,4.652,4.652,1.052,1.052,0.0,0.0,0.0,0.0,14.286,3.896,4.068,4.374,24.3,20.0,3.359,7.941,2025-06-10
702070,2025,2025-06-10,KC,NYY,15.966,15.966,8.403,8.403,7.563,7.563,28.846,28.846,23.834,23.834,89.95,89.95,2368.905,2368.905,40.0,40.0,42.222,42.222,4.444,4.444,40.0,40.0,0.31,0.31,3.668,3.668,4.641,4.641,0.853,0.853,0.0,0.0,0.0,0.0,15.238,3.602,2.805,3.723,25.7,30.0,1.704,0.0,2025-06-15
702070,2025,2025-06-15,KC,ATH,17.361,18.487,7.639,5.042,9.722,13.445,29.151,30.524,23.868,25.728,90.161,90.102,2372.332,2362.728,42.593,41.758,41.667,41.758,5.556,6.593,41.667,41.758,0.325,0.329,4.037,3.939,4.447,4.094,1.929,2.323,-0.059,-9.604,1.373,3.723,15.179,3.493,2.602,3.606,27.7,-4.545,6.0,3.375,2025-06-21
702070,2025,2025-06-21,KC,SD,19.512,22.034,7.317,5.932,12.195,16.102,29.784,30.159,24.912,27.23,90.185,90.468,2376.918,2361.516,43.697,44.048,40.336,39.286,5.042,5.952,40.336,41.667,0.323,0.343,3.671,3.373,4.142,3.725,1.714,2.148,0.283,-15.401,0.375,3.907,21.739,2.813,3.176,3.841,28.3,5.263,5.219,9.0,2025-06-27
702070,2025,2025-06-27,KC,LAD,18.28,17.391,8.065,7.826,10.215,9.565,28.882,27.964,23.765,23.923,90.259,90.682,2362.838,2344.414,43.382,44.706,40.441,37.647,5.147,4.706,41.176,42.353,0.323,0.334,3.713,3.564,4.351,4.344,1.901,2.571,0.423,-18.424,-0.918,-0.65,25.0,2.584,1.841,2.589,29.3,21.053,3.202,0.0,2025-07-02
702070,2025,2025-07-02,KC,SEA,18.537,20.561,8.78,9.346,9.756,11.215,29.107,29.157,23.229,24.227,90.363,91.025,2363.244,2340.1,42.568,44.595,40.541,37.838,6.757,9.459,41.892,45.946,0.337,0.366,4.191,4.581,4.419,4.185,2.455,3.857,0.663,-23.144,0.05,1.459,25.773,2.467,2.189,2.776,24.7,24.0,2.383,2.571,2025-07-07
702070,2025,2025-07-07,KC,PIT,19.196,22.857,8.482,8.571,10.714,14.286,29.308,29.748,23.256,22.68,90.431,90.968,2357.982,2345.783,43.478,47.887,40.373,38.028,6.211,8.451,40.373,40.845,0.325,0.345,3.975,4.374,4.317,3.896,2.25,4.068,0.537,-12.198,0.44,3.571,19.192,3.261,2.625,2.725,24.0,25.926,1.823,0.0,2025-07-13
702070,2025,2025-07-13,KC,NYM,20.08,23.81,8.032,8.571,12.048,15.238,28.898,28.604,24.045,24.257,90.475,90.842,2353.857,2332.304,43.82,45.714,38.764,34.286,6.18,7.143,40.449,38.571,0.33,0.339,3.91,3.723,4.102,3.602,2.286,2.805,0.367,-21.554,-0.295,3.19,14.433,3.942,2.739,3.187,23.0,28.0,2.511,6.0,2025-07-21
702070,2025,2025-07-21,KC,CHC,21.014,23.214,7.609,8.036,13.406,15.179,29.072,28.132,24.236,23.301,90.506,90.917,2358.279,2334.378,45.641,48.684,36.923,31.579,5.641,6.579,40.513,40.789,0.329,0.338,3.645,3.606,3.884,3.493,2.067,2.602,0.411,-23.901,-0.94,1.773,7.826,4.613,2.025,3.737,26.7,25.0,3.393,0.0,2025-07-27
702070,2025,2025-07-27,KC,CLE,21.595,26.957,6.977,5.217,14.618,21.739,29.102,29.424,24.486,25.592,90.533,90.932,2361.209,2358.833,45.54,49.351,37.089,31.169,5.634,6.494,39.906,37.662,0.336,0.359,3.761,3.841,3.775,2.813,2.379,3.176,0.399,-2.376,0.322,7.121,3.39,5.062,4.05,5.05,26.7,0.0,5.382,4.263,2025-08-02
702070,2025,2025-08-02,KC,TOR,22.118,28.448,6.854,3.448,15.265,25.0,28.928,28.632,24.653,26.906,90.45,90.595,2363.339,2363.498,44.889,49.351,38.222,33.766,5.333,2.597,38.667,32.468,0.328,0.309,3.608,2.589,3.752,2.584,2.231,1.841,0.145,0.158,-0.296,9.735,4.396,4.962,3.984,5.608,20.3,8.0,4.33,0.0,2025-08-09
702070,2025,2025-08-09,KC,MIN,20.69,23.387,6.609,3.226,14.08,20.161,28.39,26.763,24.242,25.833,90.399,90.349,2358.773,2360.033,43.775,44.318,38.153,34.091,5.221,3.409,37.751,32.955,0.327,0.331,3.583,2.874,3.87,3.063,2.379,2.613,-0.051,1.261,-1.626,6.081,2.273,5.229,5.492,6.71,19.7,0.0,5.294,1.8,2025-08-15
702070,2025,2025-08-15,KC,CWS,20.375,20.968,6.702,4.032,13.673,16.935,28.121,26.509,24.138,24.324,90.39,90.222,2354.346,2355.307,43.071,41.573,37.828,35.955,4.869,2.247,37.453,31.461,0.332,0.337,3.532,2.729,3.899,3.465,2.234,2.124,-0.168,0.96,-1.612,3.263,13.913,3.774,4.821,5.529,28.0,10.0,4.488,3.857,2025-08-20
702070,2025,2025-08-20,KC,TEX,19.697,16.667,6.818,5.0,12.879,11.667,27.841,24.944,24.04,23.585,90.451,90.337,2353.163,2342.507,43.706,39.56,37.413,38.462,4.895,3.297,38.112,32.967,0.332,0.34,3.663,3.707,3.97,4.183,2.212,2.571,-0.114,-10.656,-2.896,-1.212,14.737,3.631,5.014,5.5,23.3,0.0,5.791,10.8,2025-08-25
702070,2025,2025-08-25,KC,CWS,19.952,15.652,7.212,7.826,12.74,7.826,27.729,24.083,23.963,22.642,90.448,90.243,2355.236,2340.753,43.289,37.647,37.584,38.824,5.034,3.529,37.919,32.941,0.335,0.331,3.755,3.737,3.994,4.613,2.287,2.025,-0.205,-14.483,-3.646,-4.914,17.708,3.196,2.88,4.66,25.0,0.0,5.296,5.4,2025-09-04
702070,2025,2025-09-04,KC,LAA,18.907,10.169,6.834,6.78,12.073,3.39,27.527,23.583,23.126,18.957,90.399,90.275,2352.418,2326.0,41.433,33.333,37.695,36.458,5.296,5.208,37.383,34.375,0.336,0.356,3.966,5.05,4.077,5.062,2.683,4.05,-0.124,-26.418,-3.944,-8.683,19.792,2.752,1.824,3.951,24.7,30.769,1.597,2.7,2025-09-09
702070,2025,2025-09-09,KC,CLE,19.089,14.159,7.592,10.619,11.497,3.54,27.646,25.397,23.671,21.891,90.463,90.633,2357.394,2353.711,41.441,34.524,37.538,35.714,5.405,5.952,37.237,35.714,0.34,0.378,4.088,5.824,4.132,5.028,2.804,4.263,0.17,-3.683,-2.25,-7.957,15.714,3.18,1.5,4.433,18.0,25.0,2.796,2.7,2025-09-14
702070,2025,2025-09-14,KC,PHI,19.713,17.544,7.187,8.772,12.526,8.772,27.985,27.556,23.815,22.831,90.493,90.785,2360.283,2377.132,41.311,35.714,36.752,33.333,5.413,7.143,37.322,36.905,0.346,0.391,4.008,5.682,3.99,4.31,2.798,4.785,0.292,16.849,-0.43,-3.754,10.87,3.407,0.794,3.894,11.3,12.5,3.621,1.35,2025-09-20
702070,2025,2025-09-20,KC,TOR,20.157,21.739,7.045,7.826,13.112,13.913,28.231,29.487,24.411,25.541,90.495,90.626,2361.255,2385.359,41.144,32.099,36.785,34.568,5.995,9.877,37.057,33.333,0.353,0.425,4.079,5.529,3.926,3.774,2.793,4.821,0.131,24.104,1.256,0.801,,,,,,9.091,3.1,0.0,2025-09-26
702070,2025,2025-09-26,KC,ATH,20.187,21.008,7.103,6.723,13.084,14.286,28.006,28.931,24.365,25.63,90.469,90.534,2363.575,2388.895,41.667,36.047,36.458,32.558,5.99,9.302,36.719,32.558,0.352,0.413,4.097,5.267,3.911,3.629,2.72,4.2,0.064,25.32,0.925,1.202,,,,,,,,,
664062,2025,2025-05-18,LAD,LAA,32.812,32.812,6.25,6.25,26.562,26.562,35.391,35.391,35.135,35.135,93.476,93.476,2202.427,2202.427,36.842,36.842,47.368,47.368,5.263,5.263,28.947,28.947,0.34,0.34,2.845,2.845,2.903,2.903,2.872,2.872,0.0,0.0,0.0,0.0,6.849,4.533,6.75,7.1,16.0,4.167,5.236,7.714,2025-05-24
664062,2025,2025-05-24,LAD,NYM,28.235,28.235,10.588,10.588,17.647,17.647,31.765,31.765,29.932,29.932,93.621,93.621,2215.138,2215.138,37.255,37.255,43.137,43.137,7.843,7.843,35.294,35.294,0.381,0.381,4.676,4.676,3.705,3.705,4.119,4.119,0.0,0.0,0.0,0.0,8.163,4.243,6.353,8.659,11.3,3.704,5.011,7.5,2025-05-30
664062,2025,2025-05-30,LAD,NYY,25.688,25.688,11.009,11.009,14.679,14.679,31.075,31.075,28.649,28.649,93.493,93.493,2226.183,2226.183,35.821,35.821,41.791,41.791,10.448,10.448,40.299,40.299,0.41,0.41,4.415,4.415,3.998,3.998,4.808,4.808,0.0,0.0,0.0,0.0,,,,,,13.636,3.378,5.062,2025-06-04
664062,2025,2025-06-04,LAD,NYM,23.529,20.536,11.029,13.393,12.5,7.143,30.058,27.828,26.457,23.204,93.427,93.553,2233.757,2243.652,37.209,39.437,40.698,38.028,11.628,12.676,43.023,45.07,0.421,0.428,5.902,6.799,4.199,4.718,5.341,5.548,0.126,9.895,-2.23,-5.357,,,,,,,,,
663399,2025,2025-07-10,NYM,BAL,16.867,17.5,6.024,7.5,10.843,10.0,24.534,27.389,18.831,21.212,90.904,91.022,2157.343,2121.618,37.5,36.667,42.188,50.0,9.375,13.333,40.625,50.0,0.401,0.424,4.379,5.2,4.446,4.843,3.541,3.6,0.118,-35.725,2.854,-0.843,,,,,,-5.263,6.095,4.909,2025-07-18
624133,2025,2025-05-22,PHI,COL,23.611,23.611,5.556,5.556,18.056,18.056,29.389,29.389,20.0,20.0,90.801,90.801,1990.747,1990.747,54.0,54.0,26.0,26.0,2.0,2.0,28.0,28.0,0.314,0.314,2.581,2.581,2.952,2.952,5.192,5.192,0.0,0.0,0.0,0.0,17.054,3.065,1.113,2.76,32.3,19.231,2.93,0.0,2025-05-27
624133,2025,2025-05-27,PHI,ATL,22.772,22.772,6.931,6.931,15.842,15.842,27.424,27.424,19.022,19.022,90.5,90.5,2005.468,2005.468,47.143,47.143,32.857,32.857,1.429,1.429,24.286,24.286,0.288,0.288,2.6,2.6,3.491,3.491,3.75,3.75,0.0,0.0,0.0,0.0,16.923,3.17,1.324,3.129,34.0,8.0,3.186,1.588,2025-06-01
624133,2025,2025-06-01,PHI,MIL,24.409,24.409,7.874,7.874,16.535,16.535,26.94,26.94,19.828,19.828,90.508,90.508,2000.822,2000.822,49.412,49.412,31.765,31.765,1.176,1.176,27.059,27.059,0.298,0.298,2.467,2.467,3.379,3.379,3.0,3.0,0.0,0.0,0.0,0.0,20.611,3.081,1.274,3.242,35.3,15.385,3.396,2.7,2025-06-07
624133,2025,2025-06-07,PHI,PIT,21.711,20.455,6.579,6.061,15.132,14.394,25.847,25.887,17.986,18.41,90.144,89.998,1999.294,2001.266,55.14,54.737,28.037,29.474,0.935,1.053,26.168,25.263,0.278,0.264,2.455,2.569,3.348,3.471,2.776,1.125,-0.147,1.973,0.041,-0.738,21.26,3.11,1.069,3.278,33.7,19.231,2.882,0.0,2025-06-13
624133,2025,2025-06-13,PHI,TOR,21.348,20.149,6.18,5.97,15.169,14.179,26.748,26.113,18.634,18.107,90.028,89.677,1997.533,2002.284,54.331,54.082,28.346,29.592,1.575,2.041,27.559,27.551,0.292,0.277,2.698,2.975,3.356,3.517,2.764,1.688,-0.351,4.751,-0.634,-0.989,18.605,3.308,1.909,3.524,33.0,23.077,2.953,1.286,2025-06-18
624133,2025,2025-06-18,PHI,MIA,21.569,20.455,5.882,6.061,15.686,14.394,26.995,25.714,18.478,17.647,89.911,89.483,2000.734,2005.541,54.795,55.208,28.082,29.167,2.055,2.083,28.767,29.167,0.289,0.276,2.573,2.569,3.288,3.471,2.372,0.844,-0.428,4.806,-1.28,-1.292,17.476,3.403,2.077,3.523,26.0,18.519,3.422,1.174,2025-06-24
624133,2025,2025-06-24,PHI,HOU,22.609,22.481,6.087,5.426,16.522,17.054,27.745,27.984,19.417,19.737,89.804,89.328,1999.674,1995.715,54.321,59.783,29.012,26.087,3.086,4.348,29.012,32.609,0.299,0.308,2.692,2.76,3.247,3.065,2.237,1.113,-0.476,-3.959,0.239,0.533,12.745,3.911,4.368,3.541,22.7,26.923,2.738,1.286,2025-06-29
624133,2025,2025-06-29,PHI,ATL,22.957,21.538,6.226,4.615,16.732,16.923,27.608,28.247,19.348,18.86,89.777,89.087,2003.813,2006.637,53.333,56.842,30.0,28.421,3.889,6.316,27.778,28.421,0.297,0.295,2.819,3.129,3.268,3.17,2.109,1.324,-0.69,2.824,0.639,0.192,12.745,3.892,4.641,2.959,21.3,18.182,3.694,1.8,2025-07-05
624133,2025,2025-07-05,PHI,CIN,23.675,25.954,6.007,5.344,17.668,20.611,27.656,29.752,19.922,22.222,89.495,88.711,2007.046,2016.413,52.792,50.0,30.964,34.444,4.061,7.778,27.411,28.889,0.297,0.32,2.846,3.242,3.215,3.081,2.028,1.274,-0.784,9.367,2.097,2.943,13.333,3.652,5.014,2.8,23.3,7.143,3.886,4.263,2025-07-11
624133,2025,2025-07-11,PHI,SD,23.934,27.559,6.23,6.299,17.705,21.26,27.911,29.55,20.727,23.684,89.423,88.538,2008.434,2024.377,51.659,47.619,31.754,36.905,4.265,8.333,27.488,27.381,0.301,0.315,2.955,3.278,3.247,3.11,2.013,1.069,-0.885,15.944,1.639,3.555,14.286,3.823,5.786,3.143,23.3,0.0,6.093,12.462,2025-07-20
624133,2025,2025-07-20,PHI,LAA,23.423,26.357,6.607,7.752,16.817,18.605,28.337,30.49,20.903,24.783,89.466,88.728,2008.982,2022.65,50.649,43.529,30.736,35.294,5.195,10.588,27.706,25.882,0.311,0.347,2.954,3.524,3.296,3.308,2.186,1.909,-0.738,13.669,2.153,1.788,19.697,3.306,4.402,3.198,30.7,26.923,2.389,1.588,2025-07-26
624133,2025,2025-07-26,PHI,NYY,22.841,23.256,7.242,9.302,15.599,13.953,27.631,27.426,19.969,20.961,89.332,88.476,2009.056,2026.078,49.194,39.535,31.048,34.884,5.645,10.465,29.032,29.07,0.326,0.377,3.008,3.595,3.436,3.787,2.7,3.56,-0.856,17.021,-0.204,-1.645,23.077,2.923,3.938,2.913,32.0,20.0,2.953,3.857,2025-08-01
624133,2025,2025-08-01,PHI,DET,23.377,24.219,7.013,8.594,16.364,15.625,28.202,29.375,20.64,23.246,89.266,88.279,2007.953,2015.948,47.727,35.714,31.439,34.524,5.303,8.333,29.167,32.143,0.329,0.399,2.873,2.994,3.372,3.607,2.632,3.812,-0.987,7.995,1.173,-0.739,20.312,3.311,3.6,2.767,30.0,10.714,4.513,7.105,2025-08-06
624133,2025,2025-08-06,PHI,BAL,23.171,22.047,6.585,7.874,16.585,14.173,28.139,29.202,20.439,21.659,89.227,88.646,2010.093,2016.708,48.592,39.08,31.338,32.184,5.986,10.345,29.577,34.483,0.328,0.396,2.919,3.1,3.342,3.66,2.718,4.447,-0.582,6.615,1.062,-2.412,20.0,3.145,2.124,2.46,29.7,3.571,5.492,9.0,2025-08-12
624133,2025,2025-08-12,PHI,CIN,22.374,18.797,6.164,6.015,16.21,12.782,27.97,28.106,19.897,17.857,89.207,88.715,2007.437,2005.168,47.727,39.175,32.143,32.99,5.844,9.278,28.896,31.959,0.328,0.385,2.996,3.1,3.412,3.836,2.981,5.461,-0.492,-2.269,0.136,-3.428,27.966,2.362,0.587,1.567,30.7,40.0,1.67,1.35,2025-08-18
624133,2025,2025-08-18,PHI,SEA,21.674,17.293,6.223,5.263,15.451,12.03,27.384,25.0,19.296,15.044,89.182,88.438,2008.923,2008.769,47.273,39.394,32.424,36.364,5.758,7.071,29.091,32.323,0.328,0.367,3.118,3.594,3.506,4.117,3.253,6.353,-0.744,-0.154,-2.384,-3.421,21.849,2.73,1.2,2.067,30.0,45.833,0.811,0.0,2025-08-24
624133,2025,2025-08-24,PHI,WSH,22.607,21.97,5.906,2.273,16.701,19.697,27.996,28.98,19.816,19.383,89.197,88.788,2012.192,2021.723,47.093,41.667,33.14,38.542,5.814,6.25,29.36,30.208,0.326,0.325,3.057,3.198,3.402,3.306,3.145,4.402,-0.41,9.531,0.984,2.996,13.793,3.466,3.333,3.211,27.0,4.348,5.292,1.8,2025-08-29
624133,2025,2025-08-29,PHI,ATL,23.689,24.615,5.631,1.538,18.058,23.077,28.459,29.237,20.263,19.111,89.223,89.078,2011.819,2025.061,47.339,46.237,33.053,37.634,5.602,6.452,29.692,31.183,0.321,0.298,2.883,2.913,3.256,2.923,2.968,3.938,-0.146,13.242,0.779,5.019,16.667,2.983,4.101,3.935,26.3,8.0,3.763,0.0,2025-09-04
624133,2025,2025-09-04,PHI,MIL,23.048,22.656,5.576,2.344,17.472,20.312,28.098,27.966,20.228,19.574,89.229,89.237,2014.002,2027.943,46.684,40.86,33.422,39.785,5.57,4.301,30.239,32.258,0.322,0.307,2.884,2.767,3.335,3.311,2.923,3.6,0.007,13.941,-0.132,2.84,19.101,2.752,5.311,4.28,20.3,42.857,1.098,0.0,2025-09-09
624133,2025,2025-09-09,PHI,NYM,22.735,24.0,5.684,4.0,17.052,20.0,28.29,29.399,20.08,20.705,89.208,89.213,2013.401,2035.239,46.97,44.318,32.828,35.227,5.556,4.545,30.051,34.091,0.322,0.301,2.878,2.46,3.354,3.145,2.793,2.124,0.005,21.838,1.109,2.948,11.765,3.445,7.535,5.821,14.3,11.538,3.43,4.5,2025-09-15
624133,2025,2025-09-15,PHI,LAD,23.973,33.051,5.993,5.085,17.979,27.966,28.702,33.475,20.597,25.581,89.221,89.373,2013.899,2033.037,46.766,44.444,32.836,34.722,5.473,4.167,30.348,36.111,0.32,0.286,2.782,1.567,3.258,2.362,2.675,0.587,0.152,19.138,4.772,9.987,,,,,,4.762,4.345,13.5,2025-09-21
624133,2025,2025-09-21,PHI,AZ,23.77,28.571,6.066,6.723,17.705,21.849,28.735,31.659,20.613,23.923,89.266,89.546,2010.979,2005.989,47.031,46.753,32.304,28.571,5.463,3.896,30.879,37.662,0.322,0.306,2.856,2.067,3.265,2.73,2.749,1.2,0.281,-4.99,2.924,4.144,,,,,,19.048,2.634,6.231,2025-09-27
624133,2025,2025-09-27,PHI,MIN,23.296,21.552,6.022,7.759,17.274,13.793,28.45,28.412,20.125,19.512,89.288,89.567,2012.808,2017.056,47.836,50.0,31.891,26.829,5.467,4.878,30.752,35.366,0.321,0.324,2.941,3.211,3.294,3.466,3.033,3.333,0.278,4.247,-0.038,-3.481,,,,,,,,,
680684,2025,2025-05-20,ATH,LAA,21.739,21.739,5.797,5.797,15.942,15.942,32.601,32.601,26.829,26.829,93.574,93.574,2417.399,2417.399,44.0,44.0,32.0,32.0,10.0,10.0,38.0,38.0,0.426,0.426,5.225,5.225,3.47,3.47,2.812,2.812,0.0,0.0,0.0,0.0,-4.167,6.046,9.281,8.819,10.7,-4.762,6.193,5.4,2025-05-25
680684,2025,2025-05-25,ATH,PHI,21.978,21.978,6.593,6.593,15.385,15.385,32.231,32.231,26.282,26.282,93.575,93.575,2415.275,2415.275,41.538,41.538,32.308,32.308,15.385,15.385,41.538,41.538,0.458,0.458,5.81,5.81,3.555,3.555,3.919,3.919,0.0,0.0,0.0,0.0,,,,,,-3.704,5.916,12.706,2025-05-31
680684,2025,2025-05-31,ATH,TOR,19.643,19.643,8.036,8.036,11.607,11.607,29.89,29.89,22.5,22.5,93.677,93.677,2415.083,2415.083,39.506,39.506,34.568,34.568,13.58,13.58,43.21,43.21,0.427,0.427,5.477,5.477,4.069,4.069,4.208,4.208,0.0,0.0,0.0,0.0,,,,,,,,,
623167,2025,2025-07-11,CHC,NYY,13.821,8.889,6.504,4.444,7.317,4.444,23.418,22.778,15.319,16.129,91.094,91.438,2351.483,2358.283,40.206,33.333,32.99,38.462,6.186,10.256,36.082,33.333,0.308,0.318,3.595,5.218,4.27,4.902,1.948,4.765,0.344,6.8,-0.64,-2.873,,,,,,-5.882,6.592,15.0,2025-07-21
685299,2025,2025-07-23,COL,STL,14.085,14.085,4.225,4.225,9.859,9.859,20.988,20.988,14.599,14.599,91.684,91.684,2185.052,2185.052,41.379,41.379,34.483,34.483,6.897,6.897,37.931,37.931,0.362,0.362,3.982,3.982,4.212,4.212,5.294,5.294,0.0,0.0,0.0,0.0,9.174,4.545,10.714,4.814,21.0,0.0,7.753,21.0,2025-07-29
